market,match_id,kickoff_utc,season,actual,model_probability,baseline_probability,model_brier,baseline_brier,model_log_loss,baseline_log_loss
cards,534e3ef367efeb39,2023-01-21 17:30:00+00:00,2223,1,0.5906825930553516,0.4896907216494845,0.16754073962789087,0.26041555957062384,0.5264764734367319,0.7139812674627873
cards,c3ae3b19c623d5fc,2023-01-22 14:00:00+00:00,2223,0,0.442967161594801,0.49230769230769234,0.19621990625135452,0.24236686390532547,0.5851310849485171,0.6778797084291569
cards,ceeaf705681c45f8,2023-01-22 14:00:00+00:00,2223,1,0.5993952802108038,0.4897959183673469,0.1604841415173804,0.2603082049146189,0.5118339983200924,0.713766467762681
cards,7977e1ed1706ab7e,2023-01-22 16:30:00+00:00,2223,0,0.5333048371575464,0.49238578680203043,0.2844140493356371,0.24244376304465456,0.762078990677351,0.6780335427498972
cards,fa739c336168fa91,2023-01-23 20:00:00+00:00,2223,1,0.4719760410801693,0.4898989898989899,0.27880930119337116,0.26020304050607085,0.7508270551083057,0.7135560521911525
cards,de3c51c456e6e888,2023-02-03 20:00:00+00:00,2223,1,0.5387261564759074,0.49246231155778897,0.21277355871948908,0.25759450518926286,0.6185478956648404,0.7083373460539204
cards,1a938b08d8abdcab,2023-02-04 12:30:00+00:00,2223,1,0.5282126718285681,0.495,0.22258328302313835,0.255025,0.6382562888189003,0.7031975164134467
cards,2e28f45e1e2e1d31,2023-02-04 15:00:00+00:00,2223,0,0.5194473989578461,0.4975124378109453,0.2698256002840717,0.2475186257765897,0.7328185850916499,0.6881843912178162
cards,401a381b5d1c026b,2023-02-04 15:00:00+00:00,2223,0,0.4938348980705799,0.49504950495049505,0.24387290655238003,0.2450740123517302,0.680892374517091,0.6832948841169336
cards,786d3daa65d734d7,2023-02-04 15:00:00+00:00,2223,1,0.5703981997150369,0.49261083743842365,0.1845577068080813,0.2574437622849377,0.5614205660668407,0.7080357930536959
cards,b7549e6edc891408,2023-02-04 15:00:00+00:00,2223,0,0.5964877719511382,0.4950980392156863,0.35579766208723307,0.24512206843521725,0.9075484867775108,0.6833910056145807
cards,fbab817f9391259a,2023-02-04 15:00:00+00:00,2223,0,0.5208654657311307,0.4926829268292683,0.27130083339130767,0.24273646638905413,0.7357738561444332,0.6786190799970355
cards,40bb6c22bff05f4b,2023-02-04 17:30:00+00:00,2223,0,0.4814272261291289,0.49029126213592233,0.23177217405838743,0.24038552172683572,0.6566749065405697,0.6739158186320577
cards,d3dfa76aa4d8e675,2023-02-05 14:00:00+00:00,2223,1,0.5287090127390153,0.48792270531400966,0.22211519467343366,0.26222315573292265,0.637317068904727,0.7175982764241097
cards,c3fda4ca879edb88,2023-02-05 16:30:00+00:00,2223,1,0.4782274818465917,0.49038461538461536,0.2722465607001488,0.25970784023668636,0.7376687562520575,0.712565266417047
cards,445134bd28740170,2023-02-08 20:00:00+00:00,2223,1,0.5242367171584437,0.49282296650717705,0.22635070130017473,0.25722854330258005,0.6458119463671689,0.7076052637351752
cards,652983becb03cf3c,2023-02-11 12:30:00+00:00,2223,0,0.5120124522294158,0.49523809523809526,0.2621567512379798,0.24526077097505672,0.7174653903181076,0.6836684366054016
cards,07c2d8dc5568205f,2023-02-11 15:00:00+00:00,2223,1,0.5374439579846069,0.4928909952606635,0.21395809200494614,0.2571595426877204,0.6209307886308951,0.7074672343346938
cards,44f938adce25a529,2023-02-11 15:00:00+00:00,2223,0,0.5210791295668408,0.49528301886792453,0.27152345927013644,0.2453052687789249,0.7362198926433743,0.6837574402101062
cards,b50d883efb5c7bdd,2023-02-11 15:00:00+00:00,2223,1,0.4497231463753889,0.49295774647887325,0.30280461563500166,0.25709184685578257,0.7991231158264911,0.7073318155519017
cards,b8affff4a38858c2,2023-02-11 15:00:00+00:00,2223,0,0.5294329887172147,0.4953271028037383,0.28029928954204236,0.24534893877194514,0.7538169044175431,0.6838447878976317
cards,c5ce56dbf3365870,2023-02-11 15:00:00+00:00,2223,1,0.4260250886656769,0.4930232558139535,0.32944719884124407,0.257025419145484,0.8532570408655243,0.7071989340155956
cards,7c6003d8726062e0,2023-02-11 17:30:00+00:00,2223,1,0.586875700744295,0.49537037037037035,0.17067168663551732,0.2546510631001372,0.5329422349938349,0.7024495732222589
cards,9882f7903ebf274c,2023-02-12 14:00:00+00:00,2223,0,0.4865454357772885,0.4976958525345622,0.23672646107571155,0.2477011616301047,0.6665937360546988,0.6885494713113159
cards,702df9c83b17e2bb,2023-02-12 16:30:00+00:00,2223,0,0.5030805379777906,0.4954128440366973,0.2530900276920232,0.24543388603652894,0.6993273142617954,0.6840146969966728
cards,74273dc3f2d371f6,2023-02-13 20:00:00+00:00,2223,1,0.4901020435421661,0.4931506849315068,0.25999592599987503,0.25689622818540064,0.7131416574320593,0.7069405026922811
cards,b3ecdca29f6a8c92,2023-02-15 19:30:00+00:00,2223,1,0.4927547249913104,0.4954545454545455,0.2572977690186411,0.25456611570247933,0.7077437439718208,0.7022796641232177
cards,6b55f83e6734f282,2023-02-18 12:30:00+00:00,2223,0,0.4824833268852986,0.497737556561086,0.2327901607223059,0.24774267521140025,0.658713535782487,0.6886325002054187
cards,32b84b6d046ee0a9,2023-02-18 15:00:00+00:00,2223,0,0.4892880712766057,0.4954954954954955,0.23940281669358077,0.2455157860563266,0.671949588007052,0.684178510577185
cards,457146c86cadeffa,2023-02-18 15:00:00+00:00,2223,1,0.4890837111187898,0.49327354260089684,0.26103545424414826,0.2567717026282451,0.7152216157763408,0.7066914056677026
cards,6c585b4cf507ca33,2023-02-18 15:00:00+00:00,2223,1,0.5108011248319803,0.4955357142857143,0.23931553946565576,0.25448421556122447,0.6717749527275474,0.7021158505427056
cards,8ad253ad1339b0c2,2023-02-18 15:00:00+00:00,2223,1,0.4483383155447928,0.49777777777777776,0.3043306140959565,0.25222716049382715,0.8022071629367384,0.6976015309093256
cards,ca9c37d8158397fe,2023-02-18 15:00:00+00:00,2223,1,0.482289884776652,0.5,0.26802376340457224,0.25,0.7292099250140368,0.6931471805599453
cards,e174897d99e55cc7,2023-02-18 15:00:00+00:00,2223,1,0.607921034549387,0.5022026431718062,0.15372591514882303,0.24780220846513612,0.49771028283664476,0.6887515690869072
cards,f1e5df5d59e5d2b7,2023-02-18 17:30:00+00:00,2223,0,0.5229989221200345,0.5043859649122807,0.2735278725387179,0.25440520160049246,0.7402365283899224,0.7019578102421002
cards,2407f0814416d350,2023-02-19 14:00:00+00:00,2223,0,0.554819225558271,0.5021834061135371,0.3078243730490796,0.2521881733757937,0.8092748446063585,0.6975235551597441
cards,dd85636bde545e8a,2023-02-19 16:30:00+00:00,2223,0,0.4973797126483536,0.5,0.24738657855415883,0.25,0.6879202898809822,0.6931471805599453
cards,f1067b7bafb48a73,2023-02-24 20:00:00+00:00,2223,0,0.524763403939092,0.49783549783549785,0.2753766301137427,0.247840182905118,0.7439425019862819,0.688827519415429
cards,3f3b2c7aa95581be,2023-02-25 15:00:00+00:00,2223,0,0.5695637406144664,0.4956896551724138,0.3244028546227431,0.2457082342449465,0.8429560278988067,0.6845634368685539
cards,abaab4c2619f1fe3,2023-02-25 15:00:00+00:00,2223,0,0.5313357104802681,0.49356223175965663,0.2823176372315713,0.243603676619573,0.7578685674410093,0.6803538291000357
cards,b06fd895165e6469,2023-02-25 15:00:00+00:00,2223,1,0.5170278137468259,0.49145299145299143,0.23326213269417065,0.2586200599021112,0.6596586075710272,0.7103889869944514
cards,eb4a78e2da5aca64,2023-02-25 15:00:00+00:00,2223,0,0.5057030491980307,0.49361702127659574,0.2557355739681858,0.24365776369397918,0.7046188274077133,0.6804620210326296
cards,b60ece960a1d8f0f,2023-02-25 17:30:00+00:00,2223,1,0.5179767401317528,0.4915254237288136,0.2323464230540118,0.2585463947141626,0.6578249409513883,0.7102416139192453
cards,1d0deb88b8637a3f,2023-02-25 19:45:00+00:00,2223,1,0.575086446001526,0.4936708860759494,0.18055152837161406,0.25636917160711425,0.5532349086126238,0.705886206337375
cards,298f0d61f31fad2e,2023-02-26 13:30:00+00:00,2223,1,0.5333961333618171,0.4957983193277311,0.21771916836170316,0.2542193347927406,0.6284909163009604,0.7015860492058099
cards,8b00c75fd91bde5d,2023-03-01 19:45:00+00:00,2223,0,0.5174549814525514,0.497907949790795,0.26775965783006034,0.24791232646487282,0.728681059866509,0.6889718091494648
cards,74ce8274e60f32af,2023-03-01 20:00:00+00:00,2223,1,0.4681734431625698,0.49583333333333335,0.28283948655755636,0.25418402777777777,0.7589164466733526,0.7015154302304619
cards,9f125d4e02f4c659,2023-03-04 12:30:00+00:00,2223,1,0.5102109607055355,0.4979253112033195,0.23989330301299447,0.25207899313028354,0.6729309903504709,0.697305190708609
cards,1ac031ae7df6a987,2023-03-04 15:00:00+00:00,2223,1,0.4820701377160267,0.5,0.26825134224549557,0.25,0.7296656615839969,0.6931471805599453
cards,407a6b4afa246a4e,2023-03-04 15:00:00+00:00,2223,0,0.4685783945141668,0.5020576131687243,0.21956571180547413,0.25206184694067646,0.6321995888129337,0.6972708977438075
cards,c88fcdf36cb554c3,2023-03-04 15:00:00+00:00,2223,0,0.5089229040967226,0.5,0.25900252231424187,0.25,0.7111541453807254,0.6931471805599453
cards,d6645d1add619fd6,2023-03-04 15:00:00+00:00,2223,0,0.5039185332058186,0.49795918367346936,0.2539338881083037,0.247963348604748,0.7010151181754506,0.6890738551723095
cards,ddde6cffc605b594,2023-03-04 15:00:00+00:00,2223,0,0.4902052828995148,0.4959349593495935,0.24030121938259336,0.24595148390508292,0.6737471497841148,0.6850499703273258
cards,4545e755585cebc7,2023-03-04 17:30:00+00:00,2223,1,0.5361688961664818,0.4939271255060729,0.21513929288341996,0.2561097542985461,0.62330606275821,0.7053672918947207
cards,755d6efacf6a81bb,2023-03-05 14:00:00+00:00,2223,1,0.5888860463484239,0.4959677419354839,0.16901468288703025,0.25404851716961496,0.5295225837452996,0.7012443907925646
cards,de2092f4ae7c7095,2023-03-05 16:30:00+00:00,2223,1,0.5300135151748278,0.4979919678714859,0.22088729591832187,0.2520120643215432,0.6348527724312337,0.6971713308596708
cards,dfda1abc1de07295,2023-03-06 20:00:00+00:00,2223,0,0.4926795759279037,0.5,0.242733164536499,0.25,0.6786124748767365,0.6931471805599453
cards,d8726796877f4662,2023-03-11 12:30:00+00:00,2223,0,0.5966839225228627,0.49800796812749004,0.35603170339726964,0.24801193631847113,0.9080347130892192,0.6891710321803058
cards,03bb81d5dc3898a9,2023-03-11 15:00:00+00:00,2223,0,0.4802002486511805,0.49603174603174605,0.23059227880465558,0.2460474930713026,0.654311635134193,0.6852420010528321
cards,287258afe1fb81e1,2023-03-11 15:00:00+00:00,2223,0,0.5357728557906293,0.49407114624505927,0.28705255300204646,0.24410629755190674,0.7673813116050285,0.6813592248079031
cards,6c2e7a891c2caf48,2023-03-11 15:00:00+00:00,2223,1,0.5199775618663133,0.4921259842519685,0.2304215411118091,0.25793601587203174,0.653969618594753,0.7090205297162354
cards,b90a2fc9f9db2da9,2023-03-11 15:00:00+00:00,2223,0,0.5246179978735189,0.49411764705882355,0.2752240436928195,0.24415224913494812,0.7436365831519894,0.6814511407967541
cards,d647ac23d80d206a,2023-03-11 17:30:00+00:00,2223,1,0.605238860054069,0.4921875,0.1558363576114109,0.25787353515625,0.502132088861533,0.7088955375280844
cards,089b00bb614bb6fa,2023-03-12 14:00:00+00:00,2223,0,0.5372566372234923,0.49416342412451364,0.28864469424069517,0.24419748974246394,0.7705826706319155,0.6815416344396374
cards,5fdb6e73d07be82d,2023-03-12 14:00:00+00:00,2223,0,0.4948327866771271,0.49224806201550386,0.24485948677065117,0.24230815455801932,0.6828657890225762,0.6777622617204658
cards,c95a5c18ce218fdb,2023-03-12 14:00:00+00:00,2223,0,0.6043658090699972,0.49034749034749037,0.36525803117283223,0.24044066129008215,0.9272652549348931,0.6740261391131669
cards,b010fe41191eceb2,2023-03-12 16:30:00+00:00,2223,0,0.5123096051422736,0.48846153846153845,0.26246113152103234,0.238594674556213,0.7180745112361125,0.6703325027937741
cards,287d3fd814561450,2023-03-15 19:30:00+00:00,2223,0,0.602922455554699,0.48659003831417624,0.36351548741210804,0.2367698653865915,0.923623691309905,0.666680607371782
cards,9db18dea472d4bb7,2023-03-15 19:30:00+00:00,2223,0,0.4428763120597581,0.4847328244274809,0.19613942778365223,0.23496591107744302,0.5849680027727258,0.6630697253226674
cards,1ac299ea014b9068,2023-03-17 20:00:00+00:00,2223,1,0.5443803900830744,0.4828897338403042,0.20758922894085147,0.26740302736775146,0.6081070300088672,0.7279669457191732
cards,1df7adf3bca21599,2023-03-18 15:00:00+00:00,2223,1,0.5201583615389253,0.48484848484848486,0.23024799800100876,0.26538108356290174,0.6536219723489797,0.723918839226699
cards,6720b49369a265bd,2023-03-18 15:00:00+00:00,2223,0,0.5683942465368962,0.4867924528301887,0.3230720194962459,0.23696689213243147,0.8402427151422822,0.6670749402501702
cards,829d93c204a8b1a4,2023-03-18 15:00:00+00:00,2223,0,0.5045768146122777,0.4849624060150376,0.2545977618442728,0.23518853524789418,0.702342961674182,0.6635153829535742
cards,e8cac58ea32bfe84,2023-03-18 15:00:00+00:00,2223,1,0.5319470745862966,0.48314606741573035,0.21907354098832577,0.2671379876278247,0.6312112784496848,0.7274362540385774
cards,d06ce784aa0c0571,2023-03-18 17:30:00+00:00,2223,1,0.5317195577133023,0.48507462686567165,0.21928657262822526,0.26514813989752734,0.6316390757868492,0.7234525300552742
cards,0962982d9da7bced,2023-03-19 14:00:00+00:00,2223,0,0.4443416647412004,0.48698884758364314,0.19743951502498133,0.23715813767084482,0.5876016785473106,0.6674576944446344
cards,e44a0c35ac59ebd9,2023-04-01 12:30:00+00:00,2223,0,0.494512246117637,0.48518518518518516,0.2445423615603104,0.23540466392318243,0.6822314665670612,0.663948025867683
cards,044926f6252f8ea9,2023-04-01 15:00:00+00:00,2223,1,0.5399512661989386,0.4833948339483395,0.21164483747195983,0.2668808975912637,0.6162763912761362,0.7269214976785493
cards,1662b8bfe60925d3,2023-04-01 15:00:00+00:00,2223,0,0.4101362623152201,0.4852941176470588,0.16821175366589902,0.23551038062283736,0.5278637218327848,0.6641596436866931
cards,9fc2d7b3c288c4d9,2023-04-01 15:00:00+00:00,2223,1,0.5036388912077379,0.4835164835164835,0.2463743503214839,0.2667552227991788,0.6858957534082486,0.7266698725985888
cards,e73a1788720b36da,2023-04-01 15:00:00+00:00,2223,0,0.4396504121400365,0.4854014598540146,0.19329248489490394,0.23561457722840856,0.5791944259890309,0.664368216009902
cards,ed97bcf0f2d10f4f,2023-04-01 15:00:00+00:00,2223,1,0.4396972098838893,0.48363636363636364,0.31393921661189844,0.26663140495867765,0.8216689483149612,0.7264219694448175
cards,87e9ea37bbf3af43,2023-04-01 17:30:00+00:00,2223,1,0.5192879938516818,0.4855072463768116,0.23108403285514073,0.2647027935307709,0.6552966482687994,0.7225610657662387
cards,bd739d95d6044e24,2023-04-02 14:00:00+00:00,2223,0,0.4987405707468354,0.48736462093862815,0.24874215690887916,0.2375242737426527,0.6906314890606566,0.6681904485860779
cards,12b190d6a98e33a7,2023-04-02 16:30:00+00:00,2223,0,0.5125975300476326,0.4856115107913669,0.26275622781093366,0.23581853941307385,0.7186650701954034,0.6647764834307297
cards,f366889fc9bfb7e3,2023-04-03 20:00:00+00:00,2223,0,0.5073037343340631,0.4838709677419355,0.25735707886928566,0.2341311134235172,0.7078623887872328,0.661398482245365
cards,26562a804bc91110,2023-04-04 19:45:00+00:00,2223,0,0.5042420225474242,0.48214285714285715,0.2542600173027171,0.23246173469387757,0.7016674200272319,0.6580558607486753
cards,319516a34ce500ac,2023-04-04 19:45:00+00:00,2223,0,0.5517460657119927,0.4804270462633452,0.30442372102866255,0.23081014678132244,0.8023953895404156,0.6547480476254094
cards,c84475496ec6deb7,2023-04-04 19:45:00+00:00,2223,1,0.5286877607205702,0.4787234042553192,0.22213522689459048,0.27172928927116335,0.6373572657711849,0.7366322924996841
cards,87c79de9058e7ec7,2023-04-04 20:00:00+00:00,2223,1,0.5261873205857089,0.48056537102473496,0.22449845517374975,0.26981233377867125,0.642098006854577,0.7327920119071857
cards,6c519ee5a4663028,2023-04-05 20:00:00+00:00,2223,1,0.4674255524643129,0.4823943661971831,0.2836355421679423,0.2679155921444158,0.7605151890000372,0.7289933123330811
cards,a49b8bc45ce8e9a3,2023-04-05 20:00:00+00:00,2223,0,0.5035809523209348,0.4842105263157895,0.2535937755404596,0.23445983379501387,0.7003348547539628,0.6620565934899141
cards,53fe24c1e07972f8,2023-04-08 12:30:00+00:00,2223,0,0.4241500893982255,0.4825174825174825,0.1799032983365227,0.23282312093500904,0.5519082241129138,0.6587795370557374
cards,2aa25619b8cd1447,2023-04-08 15:00:00+00:00,2223,0,0.5621962612217721,0.4808362369337979,0.3160646361317391,0.23120348674865543,0.82598455400698,0.6555359098141621
cards,492ba6d3ffb50263,2023-04-08 15:00:00+00:00,2223,1,0.5668686148333472,0.4791666666666667,0.18760279681638337,0.27126736111111105,0.5676277219762221,0.7357067949787413
cards,5487bc988d4111f5,2023-04-08 15:00:00+00:00,2223,1,0.6365591786604735,0.4809688581314879,0.1320892306159496,0.2693933262293315,0.4516778901919458,0.7319527549817404
cards,7bf90bac62be56a7,2023-04-08 15:00:00+00:00,2223,0,0.5683981210900396,0.4827586206896552,0.32307642405868736,0.2330558858501784,0.8402516922481329,0.6592456288842641
cards,800db1b65cfecc6f,2023-04-08 15:00:00+00:00,2223,1,0.5145695649891254,0.48109965635738833,0.23564270723484693,0.26925756663242045,0.6644245239283519,0.7316808445621882
cards,d2731ccfb1b85175,2023-04-08 15:00:00+00:00,2223,0,0.6050618873040363,0.4828767123287671,0.3660998874679223,0.2331699193094389,0.9290262030751738,0.6594739654533575
cards,c7df11c2dfb0635b,2023-04-08 17:30:00+00:00,2223,0,0.606222601723225,0.4812286689419795,0.3675058428400758,0.23158103181166934,0.9319695083379307,0.656292088170791
cards,492f773043a0c674,2023-04-09 14:00:00+00:00,2223,1,0.4873800177675175,0.47959183673469385,0.2627792461840307,0.27082465639316955,0.7187111362360569,0.7348198769605134
cards,8bdcea919e28592c,2023-04-09 16:30:00+00:00,2223,1,0.5136725718435294,0.48135593220338985,0.23651436737728704,0.2689916690606148,0.6661692362699368,0.731148298738559
cards,27dcf57eec11c980,2023-04-15 12:30:00+00:00,2223,0,0.5528690624047963,0.4831081081081081,0.3056642001643585,0.23339344411979548,0.8049038019938863,0.6599215329316249
cards,0a34ee026c9d0d4c,2023-04-15 15:00:00+00:00,2223,1,0.5571470853043048,0.48148148148148145,0.1961187040544727,0.2688614540466393,0.5849260069407823,0.7308875085427924
cards,6bfabb964be6d5c1,2023-04-15 15:00:00+00:00,2223,1,0.5781716097394208,0.48322147651006714,0.17793919082983148,0.2670600423404351,0.5478845517132753,0.7272801869294038
cards,6c4f7650908d6bf9,2023-04-15 15:00:00+00:00,2223,0,0.56963236418236,0.48494983277591974,0.3244810303239848,0.23517634030939252,0.8431154685528777,0.6634909709770573
cards,a410a6783dfbc3c4,2023-04-15 15:00:00+00:00,2223,0,0.58895662808515,0.48333333333333334,0.34686990976542975,0.2336111111111111,0.8890565422802087,0.6603573577369546
cards,fc07bf0f4a8cd2b0,2023-04-15 15:00:00+00:00,2223,1,0.4941078050662017,0.48172757475083056,0.2559269128949361,0.268606306773656,0.7050015567237218,0.7303765223283013
cards,ce960dc7567df04c,2023-04-15 17:30:00+00:00,2223,0,0.4564923423684084,0.48344370860927155,0.2083852586409962,0.23371781939388625,0.6097114830415793,0.6605710101253326
cards,e8198377e064c85e,2023-04-16 14:00:00+00:00,2223,0,0.501546233365938,0.48184818481848185,0.2515486242035599,0.23217767321286584,0.6962444388481006,0.6574870001610612
cards,cbe88f845bc387fc,2023-04-16 16:30:00+00:00,2223,1,0.5082372033272894,0.48026315789473684,0.2418306481913657,0.27012638504155123,0.6768070047005577,0.7334210796978853
cards,a79cf76c5e8d3cfd,2023-04-17 20:00:00+00:00,2223,0,0.5185658116984961,0.4819672131147541,0.2689105010625202,0.2322923945176028,0.7309857376639911,0.6577167435804449
cards,d748516969c42f75,2023-04-21 20:00:00+00:00,2223,1,0.4613356424055121,0.4803921568627451,0.29015929014268227,0.26999231064975004,0.7736294262708976,0.7331525151736444
cards,63506c1562343e8d,2023-04-22 12:30:00+00:00,2223,1,0.5592100322309704,0.4820846905537459,0.19429579568582211,0.2682362677588091,0.5812301478962619,0.7296354738230821
cards,543c2a69627076e1,2023-04-22 15:00:00+00:00,2223,0,0.5081482449392911,0.4837662337662338,0.2582146388348818,0.23402976893236635,0.7095779187452821,0.6611955807533431
cards,843f35a23b384005,2023-04-22 15:00:00+00:00,2223,0,0.5005598622773852,0.48220064724919093,0.25056017572315487,0.23251746420753866,0.6942675324746124,0.6581674616639184
cards,e90d111dab76401d,2023-04-22 15:00:00+00:00,2223,1,0.5744395370389479,0.4806451612903226,0.181101707635625,0.269729448491155,0.5543604317246098,0.7326259915337328
cards,fd599e58ad9ed5ab,2023-04-22 15:00:00+00:00,2223,1,0.5530287107016421,0.48231511254019294,0.1997833334570364,0.26799764270427306,0.5923453607213475,0.7291576180829784
cards,8caad3ce3b075a01,2023-04-23 14:00:00+00:00,2223,0,0.5127920935820454,0.483974358974359,0.2629557312402572,0.23423118014464167,0.7190643344382528,0.6615988228250195
cards,b8fa635debc8aedc,2023-04-23 14:00:00+00:00,2223,0,0.4229373982118674,0.48242811501597443,0.17887604280622368,0.23273688615786625,0.5498045230591704,0.658606855307769
cards,ed69214dfca58eb5,2023-04-25 19:30:00+00:00,2223,1,0.5764028945834789,0.48089171974522293,0.17943450771725528,0.26947340662907215,0.5509483930382223,0.732113149093329
cards,3f00312d3aaa548b,2023-04-25 19:45:00+00:00,2223,1,0.531299883887152,0.48253968253968255,0.2196797988441972,0.2677651801461325,0.6324286640700554,0.7286921179793566
cards,45bbd584ec3a019f,2023-04-25 20:00:00+00:00,2223,1,0.4455387804538886,0.48417721518987344,0.30742724398056115,0.2660731453292741,0.8084709865806304,0.7253042921944766
cards,3124d712329f5884,2023-04-26 19:30:00+00:00,2223,0,0.5035278850064694,0.48580441640378547,0.25354033097908824,0.2360059309974226,0.7002279602291428,0.6651515730705182
cards,b390c91010bb12b9,2023-04-26 19:45:00+00:00,2223,0,0.5352212896502859,0.48427672955974843,0.2864618288949153,0.23452395079308572,0.7661938783882292,0.6621849549559784
cards,f7a9e567dc08a5f4,2023-04-26 19:45:00+00:00,2223,0,0.4463033627713606,0.4827586206896552,0.19918669162102473,0.2330558858501784,0.5911383284448395,0.6592456288842641
cards,17e49792055d22a3,2023-04-26 20:00:00+00:00,2223,1,0.4441990770536413,0.48125,0.3089146659480242,0.26910156250000006,0.8114824452960503,0.731368393380143
cards,12132f52c787b7ee,2023-04-27 19:45:00+00:00,2223,0,0.5442318057649794,0.48286604361370716,0.29618825840621027,0.23315961607515454,0.7857709446952035,0.6594533347734726
cards,f402b9bdd804ea66,2023-04-27 19:45:00+00:00,2223,0,0.5952620271778978,0.4813664596273292,0.3543368809999403,0.23171366845414917,0.9045154019440852,0.6565577331276533
cards,1701cd97644eda8f,2023-04-27 20:15:00+00:00,2223,0,0.6088529051156834,0.47987616099071206,0.3707018600678073,0.2302811298871838,0.9386715879927365,0.6536883438193976
cards,7853a1652115ee9d,2023-04-29 12:30:00+00:00,2223,0,0.5225150672579142,0.4783950617283951,0.2730219955115426,0.22886183508611493,0.7392226740260408,0.6508448008692559
cards,d2133adf7fc740ea,2023-04-29 15:00:00+00:00,2223,0,0.4623325885393334,0.47692307692307695,0.21375142242548056,0.22745562130177518,0.6205151042922715,0.6480267452794759
cards,fb04fad778e2c86f,2023-04-29 15:00:00+00:00,2223,0,0.5525576461128465,0.4754601226993865,0.30531995227776976,0.22606232827731565,0.8042075676942608,0.6452338248640477
cards,74938a0be37e60ec,2023-04-30 14:00:00+00:00,2223,1,0.4280800103960538,0.4740061162079511,0.3270924745085779,0.2766695657866435,0.8484451606937822,0.7465350539780068
cards,99b4132638dbc3c6,2023-04-30 14:00:00+00:00,2223,0,0.4639799429901489,0.47560975609756095,0.21527738749714181,0.22620464009518143,0.6235836988169398,0.6455191315706906
cards,9e49bf56608b2430,2023-04-30 14:00:00+00:00,2223,0,0.5340186115599974,0.47416413373860183,0.2851758774924674,0.2248316257240787,0.7636095846240246,0.6427661562675928
cards,d99f6c83c8ceb33e,2023-04-30 14:00:00+00:00,2223,1,0.5340786975408185,0.4727272727272727,0.2170826600852601,0.2780165289256199,0.6272120772084302,0.7492366472109889
cards,649c448fc6248329,2023-04-30 16:30:00+00:00,2223,1,0.5288070919004128,0.4743202416918429,0.2220227566433461,0.27633920829492253,0.6371315792251875,0.7458725700287548
cards,218c2c1ac4aa923d,2023-05-01 20:00:00+00:00,2223,1,0.4811655656178565,0.4759036144578313,0.26918917030063877,0.2746770213383656,0.7315438568397473,0.7425399358895218
cards,428a18438b82f8dc,2023-05-02 20:00:00+00:00,2223,0,0.5307081626663783,0.4774774774774775,0.2816511539207231,0.227984741498255,0.7565304496131883,0.6490871907659148
cards,9761e24b6263beac,2023-05-03 20:00:00+00:00,2223,0,0.5367852459493052,0.47604790419161674,0.28813840026885607,0.22662160708523071,0.7695645007895788,0.6463550190531864
cards,f87179e6cf218778,2023-05-03 20:00:00+00:00,2223,0,0.5158274875410442,0.4746268656716418,0.2660779969029061,0.2252706616172867,0.7253140050715157,0.6436465367869146
cards,3b9ad6f12451375b,2023-05-04 20:00:00+00:00,2223,1,0.5074677838339333,0.4732142857142857,0.24258798396145703,0.2775031887755102,0.6783220502113241,0.7482069577429727
cards,4408548cd280da8b,2023-05-06 15:00:00+00:00,2223,1,0.5240622840968713,0.47477744807121663,0.22651670941908728,0.2758587290545836,0.6461447389444267,0.7449091151185347
cards,80f66b37f2418cce,2023-05-06 15:00:00+00:00,2223,1,0.5667186336618181,0.47633136094674555,0.1877327424158818,0.2742288435278877,0.5678923353486879,0.7416415304985559
cards,a9b6a691445e2e13,2023-05-06 15:00:00+00:00,2223,1,0.5685253542787402,0.4778761061946903,0.18617036990028668,0.2726133604824183,0.5647093682306407,0.7384037721480662
cards,e7ac82e1460c4068,2023-05-06 15:00:00+00:00,2223,0,0.491895019242262,0.47941176470588237,0.24196070995534527,0.22983564013840832,0.6770671977189482,0.6527958850363781
cards,509c34e01c1a2d42,2023-05-06 17:30:00+00:00,2223,1,0.4955846779156861,0.4780058651026393,0.2544348171534222,0.272477876867244,0.7020170459365309,0.7381322764767544
cards,3dc05337c9e961cc,2023-05-07 16:30:00+00:00,2223,0,0.4063135514459565,0.47953216374269003,0.16509070208862592,0.22995109606374609,0.5214039633760774,0.65302718677052
cards,024f34f83fdcb974,2023-05-07 19:00:00+00:00,2223,0,0.5252683371573823,0.478134110787172,0.27590682602008143,0.22861222789823965,0.7450055549064382,0.6503446413251848
cards,0dfa667b9d9e64c0,2023-05-08 15:00:00+00:00,2223,0,0.5106408603613781,0.47674418604651164,0.2607540882706085,0.2272850189291509,0.7146586221852611,0.6476848064831879
cards,cb7f17a15f7a926c,2023-05-08 17:30:00+00:00,2223,1,0.441716912691891,0.4753623188405797,0.3116800055742737,0.27524469649233346,0.8170860711152103,0.7436779892071613
cards,3b8fe9958a4060c4,2023-05-08 20:00:00+00:00,2223,0,0.5596918889708133,0.476878612716763,0.3132550105797173,0.22741321126666444,0.8202805447930419,0.6479417437918985
cards,4587f24eac6812cc,2023-05-13 12:30:00+00:00,2223,1,0.5482605425724498,0.4755043227665706,0.20406853739693742,0.27509571543655376,0.6010046623707114,0.7433793060462786
cards,001e2aab026c6f95,2023-05-13 15:00:00+00:00,2223,1,0.5433473774810931,0.47701149425287354,0.2085316176533953,0.27351697714361206,0.6100064260587845,0.7402146914179312
